2018-2019,"Clausura",Lunes 4 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n4 Febrero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/48/estadio-caliente,https://www.ligafemenil.mx/cancha/playlist/95620/tijuana-vs-toluca
2018-2019,"Clausura",Viernes 8 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n8 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/25/estadio-la-corregidora,https://www.ligafemenil.mx/cancha/playlist/95625/queretaro-vs-necaxa
2018-2019,"Clausura",Sábado 9 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n9 Febrero 2019 - 11:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/109/estadio-colomos,https://www.ligafemenil.mx/cancha/playlist/95626/atlas-vs-santos-laguna
2018-2019,"Clausura",Sábado 9 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n9 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1146/estadio-la-cantera-cancha-1,https://www.ligafemenil.mx/cancha/playlist/95627/pumas-vs-toluca
2018-2019,"Clausura",Lunes 11 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n11 Febrero 2019 - 17:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/57/estadio-luis-pirata-fuente,https://www.ligafemenil.mx/cancha/playlist/95629/veracruz-vs-america
2018-2019,"Clausura",Lunes 11 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n11 Febrero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/11/estadio-hidalgo,https://www.ligafemenil.mx/cancha/playlist/95631/pachuca-vs-lobos
2018-2019,"Clausura",Lunes 11 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n11 Febrero 2019 - 20:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/12/estadio-universitario,https://www.ligafemenil.mx/cancha/playlist/95633/tigres-de-la-uanl-vs-m-morelia
2018-2019,"Clausura",Lunes 11 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n11 Febrero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/48/estadio-caliente,https://www.ligafemenil.mx/cancha/playlist/95634/tijuana-vs-cruz-azul
2018-2019,"Clausura",Lunes 11 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n11 Febrero 2019 - 21:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/23/estadio-nou-camp,https://www.ligafemenil.mx/cancha/playlist/95624/leon-vs-rayados-de-monterrey
2018-2019,"Clausura",Viernes 15 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n15 Febrero 2019 - 15:45 hrs.,https://www.ligafemenil.mx/cancha/estadio/30/estadio-10-de-diciembre,https://www.ligafemenil.mx/cancha/playlist/95637/cruz-azul-vs-pumas
